receiver_deployment_id,receiver_name,purchasing_organisation,receiver_project_name,receiver_status,receiver_deployment_datetime,installation_name,station_name,receiver_deployment_longitude,receiver_deployment_latitude,depth_below_surface,receiver_recovery_datetime,receiver_recovery_longitude,receiver_recovery_latitude,active
136141554,VR2W-103937,James Cook University,JCU Cleveland Bay,RECOVERED,2009-09-23 00:00:00,Cleveland Bay,E30,146.97498,-19.27245,,2009-11-23 00:00:00,146.97498,-19.27245,NO
16360685,VR2W-101772,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-09-11 06:30:00,IMOS-ATF Coral Bay,South line 3,113.7491,-23.1246,2.0,2009-11-13 03:49:25,113.7491,-23.1246,NO
16361202,VR2W-101858,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-09-11 04:07:00,IMOS-ATF Coral Bay,South Line 1,113.75722,-23.12137,7.0,2009-12-03 05:10:00,113.75722,-23.12137,NO
30847514,VR2W-105858,IMOS Animal Tracking Facility,MQ Bronte-Coogee Aquatic reserve (BCAR),RECOVERED,2009-09-11 02:15:00,BCAR,BCAR 6,151.26428,-33.91996,12.9,2009-11-30 04:29:38,151.26428,-33.91996,NO
30834511,VR2W-105854,IMOS Animal Tracking Facility,MQ Bronte-Coogee Aquatic reserve (BCAR),RECOVERED,2009-09-11 01:40:00,BCAR,BCAR 5,151.26778,-33.91809,12.9,2009-11-27 01:09:00,151.26778,-33.91809,NO
30811505,VR2W-105855,IMOS Animal Tracking Facility,MQ Bronte-Coogee Aquatic reserve (BCAR),RECOVERED,2009-09-11 00:45:00,BCAR,BCAR 1,151.27832,-33.90134,14.0,2009-12-09 00:19:00,151.27832,-33.90134,NO
30821508,VR2W-101810,IMOS Animal Tracking Facility,MQ Bronte-Coogee Aquatic reserve (BCAR),RECOVERED,2009-09-10 23:49:00,BCAR,BCAR 2,151.27266,-33.91009,16.5,2009-12-09 00:19:00,151.27266,-33.91009,NO
23143883,VR2W-101150,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-09-04 05:09:08,Wenlock River,Coolibah,142.178142,-12.38519,3.0,2009-12-01 03:35:55,142.178142,-12.38519,NO
23154111,VR2W-103554,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-09-04 04:41:39,Wenlock River,Bullshark Camp,142.20174,-12.37423,3.0,2009-12-01 04:26:10,142.20174,-12.37423,NO
23167186,VR2W-103560,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-09-04 04:16:52,Wenlock River,Rocky Hole,142.21017,-12.38062,3.0,2009-12-01 04:54:09,142.21017,-12.38062,NO
53602922,VR2W-106232,IMOS Animal Tracking Facility,IMOS-ATF Cabbage Tree Bay Aquatic Reserve (CTBAR),RECOVERED,2009-09-02 02:01:00,IMOS-ATF CTBAR,CTBAR East,151.29535,-33.79977,5.0,2010-01-25 03:41:00,151.29535,-33.79977,NO
53566257,VR2W-106231,IMOS Animal Tracking Facility,IMOS-ATF Cabbage Tree Bay Aquatic Reserve (CTBAR),RECOVERED,2009-09-02 01:50:00,IMOS-ATF CTBAR,CTBAR Mid-South,151.29408,-33.79963,5.0,2009-09-02 01:51:00,151.29408,-33.79963,NO
53539416,VR2W-106230,IMOS Animal Tracking Facility,IMOS-ATF Cabbage Tree Bay Aquatic Reserve (CTBAR),RECOVERED,2009-09-02 01:30:00,IMOS-ATF CTBAR,CTBAR West,151.29376,-33.798713,6.0,2010-02-04 03:49:04,151.29376,-33.798713,NO
53508913,VR2W-102026,IMOS Animal Tracking Facility,IMOS-ATF Cabbage Tree Bay Aquatic Reserve (CTBAR),RECOVERED,2009-09-02 01:15:00,IMOS-ATF CTBAR,CTBAR Mid-North,151.29501,-33.79863,8.0,2010-01-25 01:22:00,151.29501,-33.79863,NO
17928263,VR2W-102025,IMOS Animal Tracking Facility,IMOS-ATF Cabbage Tree Bay Aquatic Reserve (CTBAR),RECOVERED,2009-09-02 00:45:00,IMOS-ATF CTBAR,CTBAR Headland,151.29617,-33.79785,11.5,2010-01-24 23:03:00,151.296114,-33.797869,NO
17928273,VR2W-101758,IMOS Animal Tracking Facility,IMOS-ATF Cabbage Tree Bay Aquatic Reserve (CTBAR),RECOVERED,2009-09-01 23:35:00,IMOS-ATF CTBAR,CTBAR Outside OLD,151.30556,-33.80074,23.5,2010-03-16 12:28:47,151.30556,-33.80074,NO
23143901,VR2W-103547,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2009-08-31 23:30:00,Wenlock River,Rifle Bird Bend 2,141.94362,-12.25526,3.0,2010-09-01 00:00:00,141.94362,-12.25526,NO
23144099,VR2W-103549,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2009-08-31 23:30:00,Wenlock River,Mouth Tentpole,141.93043,-12.258674,3.0,2010-09-01 00:00:00,141.93043,-12.258674,NO
23167199,VR2W-103564,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2009-08-31 23:30:00,Wenlock River,Sandfly Creek,142.100876,-12.292174,3.0,2010-09-01 00:00:00,142.100876,-12.292174,NO
23143870,VR2W-101143,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2009-08-31 23:30:00,Wenlock River,Hudson Mouth,141.972476,-12.270355,3.0,2010-09-01 00:00:00,141.972476,-12.270355,NO
23143898,VR2W-101158,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2009-08-31 23:30:00,Wenlock River,Batavia 2,141.89803,-12.19477,3.0,2010-09-01 00:00:00,141.89803,-12.19477,NO
30040767,VR2W-105864,IMOS Animal Tracking Facility,MQ Bronte-Coogee Aquatic reserve (BCAR),RECOVERED,2009-08-31 04:35:00,BCAR,BCAR 11,151.25507,-33.99038,18.0,2010-09-06 01:03:00,151.25507,-33.99038,NO
136140744,VR2-2708,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,E7,146.96658,-19.21652,,2009-11-06 00:00:00,146.96658,-19.21652,NO
136140768,VR2-2747,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,E8,146.9787,-19.20712,,2009-11-06 00:00:00,146.9787,-19.20712,NO
136140792,VR2-2706,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,E9,146.99233,-19.19747,,2009-11-06 00:00:00,146.99233,-19.19747,NO
136140428,VR2-3279,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,E10,147.00768,-19.18438,,2009-11-06 00:00:00,147.00768,-19.18438,NO
136577554,VR2W-102044,Australian Institute of Marine Science,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,C3,146.81433,-19.18111,,2009-10-07 00:00:00,146.81433,-19.18111,NO
136577608,VR2W-102049,IMOS Animal Tracking Facility,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,C4,146.82491,-19.17472,,2009-10-07 00:00:00,146.82491,-19.17472,NO
136577698,VR2W-103681,IMOS Animal Tracking Facility,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,C5,146.82962,-19.17839,,2009-10-07 00:00:00,146.82962,-19.17839,NO
136577876,VR2W-102895,Australian Institute of Marine Science,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,C8,146.84323,-19.18343,,2009-10-08 00:00:00,146.84323,-19.18343,NO
136142180,VR2-2705,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,E12,146.99435,-19.20958,,2009-11-17 00:00:00,146.99435,-19.20958,NO
136142212,VR2-5888,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,E13,146.98017,-19.22022,,2009-11-17 00:00:00,146.98017,-19.22022,NO
136482795,VR2-5050,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,E14,146.9665,-19.23075,,2009-11-17 00:00:00,146.9665,-19.23075,NO
136483004,VR2-4782,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,E15,146.9524,-19.24463,,2009-11-17 00:00:00,146.9524,-19.24463,NO
136483060,VR2-5045,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,E16,146.93515,-19.25467,,2009-11-17 00:00:00,146.93515,-19.25467,NO
136483116,VR2-5054,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,E17,146.91876,-19.26602,,2009-11-17 00:00:00,146.91876,-19.26602,NO
136483148,VR2-5052,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,E18,146.90302,-19.27705,,2009-11-17 00:00:00,146.90302,-19.27705,NO
136483210,VR2-5046,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,E22,146.93757,-19.26945,,2009-11-17 00:00:00,146.93757,-19.26945,NO
136483347,VR2-4781,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,E23,146.9543,-19.2592,,2009-11-17 00:00:00,146.9543,-19.2592,NO
136483403,VR2-5051,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,E24,146.96757,-19.24632,,2009-11-17 00:00:00,146.96757,-19.24632,NO
136483459,VR2-5048,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,E25,146.98095,-19.23517,,2009-11-24 00:00:00,146.98095,-19.23517,NO
136576798,VR2W-103680,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,C1,146.81236,-19.16909,,2009-10-07 00:00:00,146.81236,-19.16909,NO
136577469,VR2W-102050,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,C2,146.80553,-19.17579,,2009-10-07 00:00:00,146.80553,-19.17579,NO
136577779,VR2W-103684,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,C7,146.83626,-19.18312,,2009-10-08 00:00:00,146.83626,-19.18312,NO
136577975,VR2W-103682,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-31 00:00:00,Cleveland Bay,C9,146.84695,-19.17345,,2009-10-08 00:00:00,146.84695,-19.17345,NO
136575962,VR2W-104912,IMOS Animal Tracking Facility,JCU Cleveland Bay,RECOVERED,2009-08-30 00:00:00,Cleveland Bay,E2,146.88943,-19.27527,,2009-11-16 00:00:00,146.88943,-19.27527,NO
136576463,VR2W-104913,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-30 00:00:00,Cleveland Bay,E3,146.90357,-19.2635,,2009-11-16 00:00:00,146.90357,-19.2635,NO
136576531,VR2W-104915,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-30 00:00:00,Cleveland Bay,E4,146.9192,-19.25264,,2009-11-16 00:00:00,146.9192,-19.25264,NO
136576602,VR2W-104785,Australian Institute of Marine Science,JCU Cleveland Bay,RECOVERED,2009-08-30 00:00:00,Cleveland Bay,E5,146.93622,-19.23965,,2009-11-16 00:00:00,146.93622,-19.23965,NO
136576706,VR2W-104843,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-30 00:00:00,Cleveland Bay,E6,146.95222,-19.22823,,2009-11-16 00:00:00,146.95222,-19.22823,NO
23143864,VR2W-101140,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-27 02:30:44,Wenlock River,Gibson Waterhole,142.142,-12.385,3.0,2010-07-04 04:37:00,142.142,-12.385,NO
136114600,VR2W-101652,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2009-08-23 00:45:00,The Shallows,The Shallows,150.8845,-34.9754,15.0,2010-08-21 23:50:00,150.8845,-34.9754,NO
132738800,VR2W-101662,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2009-08-21 23:30:00,Jervis Bay,Jervis Bay 3 The Docks,150.7997,-35.0841,11.0,2010-07-18 00:10:00,150.7997,-35.0841,NO
23143880,VR2W-101148,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-20 07:30:16,Wenlock River,Old Shack,142.11116,-12.352,3.0,2009-12-03 07:24:29,142.11116,-12.352,NO
23143877,VR2W-101146,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-20 07:22:46,Wenlock River,Ling Creek Midstream,142.11154,-12.3077,3.0,2009-12-03 07:01:07,142.11154,-12.3077,NO
23143889,VR2W-101154,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-20 07:19:29,Wenlock River,Batavia 1,141.89459,-12.19506,3.0,2009-12-03 23:30:43,141.89459,-12.19506,NO
23143892,VR2W-101155,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-20 07:15:27,Wenlock River,Ling Creek 3,142.12257,-12.37992,3.0,2009-12-03 06:50:12,142.12257,-12.37992,NO
23143874,VR2W-101145,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-20 07:11:56,Wenlock River,Chicaine 3,142.11232,-12.3343,3.0,2010-05-10 01:47:53,142.11232,-12.3343,NO
23143886,VR2W-101153,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-20 07:09:56,Wenlock River,Top of Islands,142.03377,-12.2624,3.0,2009-12-03 07:28:45,142.03377,-12.2624,NO
136931816,VR2W-101141,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-19 14:00:00,Wenlock River,Moreton campground,142.640869,-12.45396,,2010-07-02 14:00:00,142.640869,-12.45396,NO
136141744,VR2-2039,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-17 00:00:00,Cleveland Bay,W13,146.79833,-19.16958,,2009-10-15 00:00:00,146.79833,-19.16958,NO
136141803,VR2-2037,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-17 00:00:00,Cleveland Bay,W5,146.82005,-19.20205,,2009-10-08 00:00:00,146.82005,-19.20205,NO
136141850,VR2-2048,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-17 00:00:00,Cleveland Bay,W7,146.82703,-19.18675,,2009-10-15 00:00:00,146.82703,-19.18675,NO
136141888,VR2-2384,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-17 00:00:00,Cleveland Bay,W8,146.80875,-19.18185,,2009-10-15 00:00:00,146.80875,-19.18185,NO
136141926,VR2-1924,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-17 00:00:00,Cleveland Bay,W1,146.78901,-19.22145,,2009-10-15 00:00:00,146.78901,-19.22145,NO
136141952,VR2-2385,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-17 00:00:00,Cleveland Bay,W10,146.7867,-19.20352,,2009-10-15 00:00:00,146.7867,-19.20352,NO
136141990,VR2-2047,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-17 00:00:00,Cleveland Bay,W11,146.77802,-19.18885,,2009-10-15 00:00:00,146.77802,-19.18885,NO
136142028,VR2-2381,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-17 00:00:00,Cleveland Bay,W14,146.78883,-19.15703,,2009-10-15 00:00:00,146.78883,-19.15703,NO
136142066,VR2-2053,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-17 00:00:00,Cleveland Bay,W16,146.77193,-19.17502,,2009-10-15 00:00:00,146.77193,-19.17502,NO
136142104,VR2-2034,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-17 00:00:00,Cleveland Bay,W2,146.7979,-19.22012,,2009-10-15 00:00:00,146.7979,-19.22012,NO
136142142,VR2-2040,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-17 00:00:00,Cleveland Bay,W3,146.80068,-19.20782,,2009-10-15 00:00:00,146.80068,-19.20782,NO
136483527,VR2-2038,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-17 00:00:00,Cleveland Bay,W12,146.78715,-19.18052,,2009-10-08 00:00:00,146.78715,-19.18052,NO
136575779,VR2-2383,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-17 00:00:00,Cleveland Bay,W15,146.78065,-19.1669,,2009-10-08 00:00:00,146.78065,-19.1669,NO
136575884,VR2-2050,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-17 00:00:00,Cleveland Bay,W4,146.80975,-19.21105,,2009-10-15 00:00:00,146.80975,-19.21105,NO
136575922,VR2-2424,James Cook University,JCU Cleveland Bay,RECOVERED,2009-08-17 00:00:00,Cleveland Bay,W9,146.80975,-19.21105,,2009-10-08 00:00:00,146.80975,-19.21105,NO
23167196,VR2W-103562,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-15 04:39:26,Wenlock River,Hudson to Tentpole,141.94186,-12.25553,3.0,2013-08-16 03:17:00,141.94186,-12.25553,NO
23143867,VR2W-101142,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-15 03:41:29,Wenlock River,Tentpole Creek,141.922782,-12.257195,3.0,2009-12-04 00:59:09,141.922782,-12.257195,NO
23146608,VR2W-103553,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-13 06:56:35,Wenlock River,Sawfish,142.2458,-12.37715,3.0,2009-12-02 02:23:16,142.2458,-12.37715,NO
23167180,VR2W-103558,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-13 05:13:40,Wenlock River,Jabaru,142.255223,-12.368913,3.0,2009-12-02 03:58:20,142.255223,-12.368913,NO
23167183,VR2W-103559,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-13 03:09:15,Wenlock River,Sandy Bend,142.22264,-12.37703,3.0,2009-12-02 05:40:38,142.22264,-12.37703,NO
23164614,VR2W-103555,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-09 02:34:46,Wenlock River,Upstream Coolibah,142.195275,-12.378345,3.0,2009-12-01 04:01:25,142.195275,-12.378345,NO
130953071,VR2W-101660,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2009-08-09 01:10:00,Bass Point,Bass Point 1 Deep Gutters,150.9085,-34.5913,31.0,2010-07-31 05:30:00,150.9085,-34.5913,NO
16361228,VR2W-101774,IMOS Animal Tracking Facility,IMOS-ATF / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),RECOVERED,2009-08-08 03:18:00,IMOS-ATF Coral Bay,Stanley Pool North Reef,113.79277,-23.042707,6.0,2009-12-04 03:00:13,113.79277,-23.042707,NO
132695011,VR2C69-5445,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2009-08-07 03:10:00,Byron Bay,Julian Rocks 2 Hugos Trench,153.6289,-28.6128,15.0,2010-04-28 03:40:00,153.6289,-28.6128,NO
126601552,VR2W-103548,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-05 07:22:03,Wenlock River,Overhang,142.06952,-12.27114,,2009-12-03 03:07:26,142.06952,-12.27114,NO
23167206,VR2W-103565,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-05 00:18:12,Wenlock River,Processing Plant,142.147227,-12.402106,3.0,2012-08-18 23:55:00,142.147227,-12.402106,NO
23144102,VR2W-103550,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2009-08-04 23:15:28,Wenlock River,Rifle Bird Bend,142.1289,-12.38935,3.0,2009-12-03 00:42:20,142.1289,-12.38935,NO
132695070,VR2C69-4919,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2009-07-25 02:00:00,Byron Bay,Julian Rocks 3 The Nursery,153.6272,-28.612,17.0,2010-04-28 03:40:00,153.6272,-28.612,NO
132694955,VR2C69-5441,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2009-07-25 01:20:00,Byron Bay,Julian Rocks 1 The Cod Hole,153.6301,-28.6104,19.0,2010-04-28 01:30:00,153.6301,-28.6104,NO
831839,VR2W-101698,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-07-15 12:24:04,IMOS-ATF Bondi Line,BL 19,151.401306,-33.974861,30.0,2010-03-23 00:49:00,151.401306,-33.974861,NO
831840,VR2W-101703,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-07-15 12:15:14,IMOS-ATF Bondi Line,BL 20,151.426167,-33.979528,30.0,2010-04-05 23:30:00,151.426167,-33.979528,NO
831841,VR2W-101701,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-07-15 12:03:06,IMOS-ATF Bondi Line,BL 21,151.434278,-33.984611,30.0,2010-09-05 12:12:13,151.434278,-33.984611,NO
831842,VR2W-101706,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-07-15 11:53:00,IMOS-ATF Bondi Line,BL 22,151.441194,-33.988806,30.0,2010-10-28 02:42:35,151.441194,-33.988806,NO
831843,VR2W-101708,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-07-15 11:38:30,IMOS-ATF Bondi Line,BL 23,151.448583,-33.993667,30.0,2010-06-23 01:24:20,151.448583,-33.993667,NO
831836,VR2W-101803,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-07-15 00:46:00,IMOS-ATF Bondi Line,BL 17,151.404222,-33.965083,30.0,2010-03-23 00:00:43,151.404222,-33.965083,NO
831838,VR2W-101690,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-07-15 00:34:12,IMOS-ATF Bondi Line,BL 18,151.410722,-33.97002,30.0,2010-03-23 00:21:52,151.410722,-33.97002,NO
831837,VR2W-101699,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-07-14 23:30:00,IMOS-ATF Bondi Line,BL 16,151.39725,-33.960889,30.0,2010-03-22 10:17:00,151.39725,-33.960889,NO
831844,VR2W-101899,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-07-14 23:27:30,IMOS-ATF Bondi Line,BL 24,151.455444,-33.9995,30.0,2010-06-22 01:16:17,151.455444,-33.9995,NO
831846,VR2W-101700,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-07-14 23:13:06,IMOS-ATF Bondi Line,BL 25,151.46391,-34.00368,30.0,2010-06-22 00:36:38,151.46391,-34.00368,NO
831847,VR2W-101802,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-07-14 23:02:35,IMOS-ATF Bondi Line,BL 26,151.47125,-34.007917,30.0,2010-09-05 12:10:37,151.47125,-34.007917,NO
831848,VR2W-101694,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-07-14 22:50:10,IMOS-ATF Bondi Line,BL 27,151.479,-34.012861,30.0,2010-04-20 01:49:00,151.479,-34.012861,NO
831849,VR2W-101805,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-07-14 22:39:56,IMOS-ATF Bondi Line,BL 28,151.486,-34.022139,30.0,2010-03-23 02:37:00,151.486,-34.022139,NO
831852,VR2W-101726,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-07-14 22:28:20,IMOS-ATF Bondi Line,BL 29,151.493778,-34.02175,30.0,2010-03-23 21:22:00,151.493778,-34.02175,NO
831854,VR2W-101727,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2009-07-14 22:20:10,IMOS-ATF Bondi Line,BL 30,151.501278,-34.026472,30.0,2010-03-23 21:07:00,151.501278,-34.026472,NO
136114499,VR2W-101646,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2009-07-02 03:50:00,Sydney,Gordons Bay,151.2645,-33.9167,9.0,2012-05-22 03:50:00,151.2645,-33.9167,NO
136114465,VR2W-101639,NSW Department of Primary Industries,NSW DPI - SEACAMS,RECOVERED,2009-07-02 02:20:00,Sydney,Clovelly Pool,151.2705,-33.917,16.0,2010-06-30 02:50:00,151.2705,-33.917,NO
